win,assists,baronKills,champLevel,champion,deaths,dragonKills,firstBloodKill,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,kills,magicDamageDealt,neutralMinionsKilled,pentaKills,physicalDamageDealt,spell1,spell2,Summoner_name,timeCCingOthers,totalDamageDealt,totalHeal,totalMinionsKilled,trueDamageDealt,turretTakedowns,visionScore,wardsPlaced,matchId,gameDuration,gameCreation,gameStartTimestamp,gameEndTimestamp,gameMode,gameType
True,6,0,16,Gwen,3,0,False,True,False,True,11109,9650,TOP,2,2,0,3,83458,7,0,26822,SummonerTeleport,SummonerDot,SouIouIou,3,162320,4709,182,52038,5,13,0,EUW1_6282708006,1569,1676668560943,1676668580141,1676670150042,CLASSIC,MATCHED_GAME
True,5,1,16,MonkeyKing,2,3,False,False,False,True,12405,12050,JUNGLE,0,0,0,9,27428,146,0,131521,SummonerFlash,SummonerSmite,Red7eader,17,212554,13350,40,53604,1,22,0,EUW1_6282708006,1569,1676668560943,1676668580141,1676670150042,CLASSIC,MATCHED_GAME
True,14,0,16,AurelionSol,5,0,False,False,False,True,11923,11800,MIDDLE,0,0,0,8,69347,7,0,9436,SummonerFlash,SummonerTeleport,Kim Jong Gandih,15,83104,5370,134,4319,2,14,0,EUW1_6282708006,1569,1676668560943,1676668580141,1676670150042,CLASSIC,MATCHED_GAME
True,8,0,15,Varus,2,0,True,False,False,True,14476,12100,BOTTOM,0,1,0,12,7950,21,0,164945,SummonerExhaust,SummonerFlash,speraci,24,179665,900,209,6770,3,12,0,EUW1_6282708006,1569,1676668560943,1676668580141,1676670150042,CLASSIC,MATCHED_GAME
True,10,0,11,Pyke,4,0,False,False,False,True,8586,7500,UTILITY,0,0,0,3,0,0,0,19538,SummonerFlash,SummonerDot,Littlehihi,15,27854,2651,40,8315,1,73,0,EUW1_6282708006,1569,1676668560943,1676668580141,1676670150042,CLASSIC,MATCHED_GAME
False,4,0,14,Nasus,4,0,False,False,False,True,8257,8150,TOP,0,0,2,2,5584,0,0,82014,SummonerFlash,SummonerHaste,Susan StackAlot,15,89484,7542,163,1885,0,15,0,EUW1_6282708006,1569,1676668560943,1676668580141,1676670150042,CLASSIC,MATCHED_GAME
False,3,0,14,RekSai,9,0,False,False,False,True,10454,10000,JUNGLE,0,0,2,8,0,96,0,101489,SummonerSmite,SummonerFlash,Kunitokotachi,31,133294,13293,23,31805,0,21,0,EUW1_6282708006,1569,1676668560943,1676668580141,1676670150042,CLASSIC,MATCHED_GAME
False,3,0,13,Syndra,5,0,False,False,False,True,7299,6160,MIDDLE,0,0,2,1,81535,0,0,10833,SummonerFlash,SummonerTeleport,JACK UZI FAN ACC,26,95545,1151,141,3177,0,14,0,EUW1_6282708006,1569,1676668560943,1676668580141,1676670150042,CLASSIC,MATCHED_GAME
False,3,0,13,Vayne,8,0,False,False,False,True,7984,7700,BOTTOM,0,0,2,2,0,8,0,57159,SummonerHeal,SummonerFlash,Genearis,5,80603,3163,132,23444,0,8,0,EUW1_6282708006,1569,1676668560943,1676668580141,1676670150042,CLASSIC,MATCHED_GAME
False,5,0,12,Twitch,9,0,False,False,False,True,8640,8610,UTILITY,0,0,2,3,12154,0,0,26014,SummonerFlash,SummonerDot,Zritanny,8,53485,1083,67,15317,0,27,0,EUW1_6282708006,1569,1676668560943,1676668580141,1676670150042,CLASSIC,MATCHED_GAME
True,0,0,14,Garen,1,1,False,False,False,False,8316,7800,TOP,0,1,0,2,0,4,0,80926,SummonerFlash,SummonerDot,KrakaKhan,42,94411,478,143,13485,5,15,0,EUW1_6282509638,1407,1676661883240,1676661992497,1676663399704,CLASSIC,MATCHED_GAME
True,5,1,13,Rengar,2,2,True,False,False,False,11539,10625,JUNGLE,0,0,0,11,14230,118,0,122721,SummonerFlash,SummonerSmite,Veast,9,173706,13559,29,36753,3,12,0,EUW1_6282509638,1407,1676661883240,1676661992497,1676663399704,CLASSIC,MATCHED_GAME
True,7,0,14,Yone,3,0,False,False,False,False,10822,8450,MIDDLE,0,1,0,7,17024,0,0,108863,SummonerDot,SummonerFlash,Roildan,32,128876,8168,180,2988,5,16,0,EUW1_6282509638,1407,1676661883240,1676661992497,1676663399704,CLASSIC,MATCHED_GAME
True,2,0,14,Ezreal,0,0,False,False,False,False,9048,7758,BOTTOM,1,1,0,2,12066,4,0,87264,SummonerFlash,SummonerExhaust,ebay swain,0,101936,2677,203,2605,4,21,0,EUW1_6282509638,1407,1676661883240,1676661992497,1676663399704,CLASSIC,MATCHED_GAME
True,13,0,12,Annie,1,0,False,False,False,False,7646,6300,UTILITY,0,1,0,3,13783,0,0,2645,SummonerDot,SummonerFlash,kudurrus,19,16704,1260,9,276,5,45,0,EUW1_6282509638,1407,1676661883240,1676661992497,1676663399704,CLASSIC,MATCHED_GAME
False,0,0,12,Chogath,4,0,False,False,False,False,5954,5325,TOP,0,0,1,0,42659,8,0,15828,SummonerFlash,SummonerTeleport,HühnerEi,38,67065,3446,130,8577,0,11,0,EUW1_6282509638,1407,1676661883240,1676661992497,1676663399704,CLASSIC,MATCHED_GAME
False,3,0,12,MonkeyKing,3,0,False,False,False,False,7564,7200,JUNGLE,0,0,1,2,12833,105,0,78401,SummonerFlash,SummonerSmite,seyex,7,136061,9067,27,44827,0,20,0,EUW1_6282509638,1407,1676661883240,1676661992497,1676663399704,CLASSIC,MATCHED_GAME
False,4,0,14,AurelionSol,2,0,False,False,False,False,7974,7950,MIDDLE,0,0,1,1,58270,0,0,9658,SummonerFlash,SummonerTeleport,Kim Jong Gandih,5,71616,2302,177,3687,0,10,0,EUW1_6282509638,1407,1676661883240,1676661992497,1676663399704,CLASSIC,MATCHED_GAME
False,2,0,11,Kaisa,7,0,False,False,False,False,7140,6475,BOTTOM,0,0,1,2,10021,7,0,62132,SummonerExhaust,SummonerFlash,Amico Mio,1,75789,1972,134,3635,0,8,0,EUW1_6282509638,1407,1676661883240,1676661992497,1676663399704,CLASSIC,MATCHED_GAME
False,5,0,11,Rell,9,0,False,False,False,False,6071,5375,UTILITY,0,0,1,2,11720,0,0,5129,SummonerFlash,SummonerDot,Ιllusion,32,23926,1063,45,7076,0,36,0,EUW1_6282509638,1407,1676661883240,1676661992497,1676663399704,CLASSIC,MATCHED_GAME
False,1,0,13,Illaoi,11,0,False,False,False,True,9066,8675,TOP,0,0,2,4,44,0,0,106258,SummonerTeleport,SummonerFlash,L ALIENATOR,2,111231,3878,149,4928,1,11,0,EUW1_6282458821,1453,1676659998078,1676660029791,1676661483141,CLASSIC,MATCHED_GAME
False,10,0,14,Kayn,9,0,False,False,False,True,10714,9600,JUNGLE,0,0,2,4,0,96,0,133213,SummonerFlash,SummonerSmite,thelordofkebabs,21,150860,18578,49,17647,0,12,0,EUW1_6282458821,1453,1676659998078,1676660029791,1676661483141,CLASSIC,MATCHED_GAME
False,5,0,12,AurelionSol,14,0,False,False,False,True,6897,6475,MIDDLE,0,0,2,0,49210,0,0,4333,SummonerFlash,SummonerTeleport,cybero38,9,58466,795,99,4921,0,15,0,EUW1_6282458821,1453,1676659998078,1676660029791,1676661483141,CLASSIC,MATCHED_GAME
False,6,0,13,Jhin,6,0,False,False,False,True,9568,9500,BOTTOM,0,0,2,4,6081,0,0,92959,SummonerHeal,SummonerFlash,Chopstixx,16,99433,4377,171,392,0,3,0,EUW1_6282458821,1453,1676659998078,1676660029791,1676661483141,CLASSIC,MATCHED_GAME
False,5,0,12,Pyke,7,0,False,False,False,True,8282,8100,UTILITY,0,0,2,7,0,0,0,22274,SummonerExhaust,SummonerFlash,SushiUpMyTushy,31,30109,2387,39,7835,1,14,0,EUW1_6282458821,1453,1676659998078,1676660029791,1676661483141,CLASSIC,MATCHED_GAME
True,6,0,15,Vayne,4,0,False,False,False,True,10673,9925,TOP,0,0,0,6,292,0,0,79119,SummonerFlash,SummonerHaste,5ilentium,10,91541,5491,138,12129,3,18,0,EUW1_6282458821,1453,1676659998078,1676660029791,1676661483141,CLASSIC,MATCHED_GAME
True,6,0,15,Elise,3,1,False,False,False,True,12463,12275,JUNGLE,0,0,0,17,105355,108,0,24930,SummonerFlash,SummonerSmite,puré de frutas,33,172229,14856,19,41942,2,15,0,EUW1_6282458821,1453,1676659998078,1676660029791,1676661483141,CLASSIC,MATCHED_GAME
True,4,0,16,Yone,4,0,True,False,False,True,14604,11700,MIDDLE,0,0,0,19,17671,23,0,151039,SummonerFlash,SummonerDot,Kim Jong Gandih,30,175721,8772,176,7009,3,12,0,EUW1_6282458821,1453,1676659998078,1676660029791,1676661483141,CLASSIC,MATCHED_GAME
True,8,0,14,Yasuo,5,3,False,False,False,True,10588,9625,BOTTOM,1,1,0,3,8120,48,0,177019,SummonerExhaust,SummonerFlash,Amico Mio,24,185996,9158,152,856,6,18,0,EUW1_6282458821,1453,1676659998078,1676660029791,1676661483141,CLASSIC,MATCHED_GAME
True,9,0,12,Nautilus,3,0,False,False,False,True,6806,5650,UTILITY,1,1,0,1,8960,0,0,6576,SummonerDot,SummonerFlash,Adqude,34,23552,1268,29,8015,3,43,0,EUW1_6282458821,1453,1676659998078,1676660029791,1676661483141,CLASSIC,MATCHED_GAME
True,8,0,17,Camille,11,0,False,False,False,False,11562,12475,TOP,0,1,0,4,2025,12,0,121984,SummonerDot,SummonerTeleport,ΩChααdτrοχ,20,153200,10692,152,29190,3,15,0,EUW1_6280950013,1958,1676568485852,1676568533106,1676570491631,CLASSIC,MATCHED_GAME
True,19,1,18,Teemo,4,4,False,False,False,False,15557,14450,JUNGLE,0,0,0,5,164875,164,0,53712,SummonerSmite,SummonerFlash,Primo Sparatza,46,267807,10618,72,49220,4,34,0,EUW1_6280950013,1958,1676568485852,1676568533106,1676570491631,CLASSIC,MATCHED_GAME
True,5,0,16,Qiyana,6,0,False,False,False,False,14169,12950,MIDDLE,0,1,0,16,8880,0,0,85190,SummonerFlash,SummonerDot,Callcifer,19,95879,2824,143,1809,1,36,0,EUW1_6280950013,1958,1676568485852,1676568533106,1676570491631,CLASSIC,MATCHED_GAME
True,10,0,17,Tristana,4,0,False,True,False,False,17518,14500,BOTTOM,3,3,0,17,31865,0,0,135270,SummonerHeal,SummonerFlash,Tennshi,4,182166,7296,209,15030,6,24,0,EUW1_6280950013,1958,1676568485852,1676568533106,1676570491631,CLASSIC,MATCHED_GAME
True,20,0,15,Heimerdinger,7,0,False,False,False,False,11213,10810,UTILITY,0,3,0,4,89104,4,0,3898,SummonerExhaust,SummonerFlash,Ascentus,22,93003,2709,51,0,4,78,0,EUW1_6280950013,1958,1676568485852,1676568533106,1676570491631,CLASSIC,MATCHED_GAME
False,8,0,18,Volibear,6,0,False,False,False,False,13381,12000,TOP,0,0,3,7,104805,12,0,116612,SummonerFlash,SummonerTeleport,IwasArma,48,227049,12594,228,5631,1,19,0,EUW1_6280950013,1958,1676568485852,1676568533106,1676570491631,CLASSIC,MATCHED_GAME
False,5,0,15,Nocturne,16,1,True,False,False,False,13253,12700,JUNGLE,0,0,3,8,943,112,0,171925,SummonerSmite,SummonerFlash,Bergkiste,181,197221,10488,57,24353,0,33,0,EUW1_6280950013,1958,1676568485852,1676568533106,1676570491631,CLASSIC,MATCHED_GAME
False,8,0,17,AurelionSol,7,0,False,False,False,False,13764,12450,MIDDLE,0,0,3,10,131142,8,0,9100,SummonerFlash,SummonerTeleport,Kim Jong Gandih,16,144230,5742,176,3987,0,14,0,EUW1_6280950013,1958,1676568485852,1676568533106,1676570491631,CLASSIC,MATCHED_GAME
False,12,0,15,Ashe,9,0,False,False,False,False,11934,11000,BOTTOM,0,0,3,5,4559,8,0,118394,SummonerHeal,SummonerFlash,Gweyaindy,61,127689,5609,207,4735,0,22,0,EUW1_6280950013,1958,1676568485852,1676568533106,1676570491631,CLASSIC,MATCHED_GAME
False,15,0,15,Maokai,8,0,False,False,False,False,8354,7800,UTILITY,0,0,3,2,56832,0,0,7068,SummonerFlash,SummonerExhaust,Lukjanovic ,72,69005,8227,50,5104,0,30,0,EUW1_6280950013,1958,1676568485852,1676568533106,1676570491631,CLASSIC,MATCHED_GAME
True,6,1,18,Sion,15,0,False,False,False,False,23222,22760,TOP,3,3,0,16,30756,4,0,277538,SummonerFlash,SummonerTeleport,Kim Jong Gandih,69,311509,17947,294,3215,6,10,0,EUW1_6278551224,2651,1676395426412,1676395489070,1676398140636,CLASSIC,MATCHED_GAME
True,16,1,18,Lillia,9,4,False,False,False,False,21779,22150,JUNGLE,1,1,0,16,272233,207,0,26420,SummonerSmite,SummonerFlash,Amico Mio,64,442343,41461,82,143686,1,36,0,EUW1_6278551224,2651,1676395426412,1676395489070,1676398140636,CLASSIC,MATCHED_GAME
True,12,0,18,Zed,13,1,False,False,False,False,21019,21100,MIDDLE,0,2,0,16,22922,48,0,240691,SummonerFlash,SummonerDot,zTrung,10,267083,6740,224,3469,4,18,0,EUW1_6278551224,2651,1676395426412,1676395489070,1676398140636,CLASSIC,MATCHED_GAME
True,8,0,18,Ezreal,16,0,True,False,False,False,19041,19025,BOTTOM,2,4,0,13,63899,25,0,220946,SummonerHeal,SummonerFlash,Blátte,12,290767,10498,231,5921,4,23,0,EUW1_6278551224,2651,1676395426412,1676395489070,1676398140636,CLASSIC,MATCHED_GAME
True,24,0,18,Maokai,14,0,False,False,False,False,11478,11225,UTILITY,1,3,0,1,52600,0,0,8058,SummonerFlash,SummonerDot,Atzeuw,95,70851,12016,40,10192,1,72,0,EUW1_6278551224,2651,1676395426412,1676395489070,1676398140636,CLASSIC,MATCHED_GAME
False,13,0,18,Irelia,16,0,False,False,False,False,19875,21100,TOP,0,0,7,13,59016,10,0,269766,SummonerFlash,SummonerDot,55 kai,28,333721,33538,301,4937,2,18,0,EUW1_6278551224,2651,1676395426412,1676395489070,1676398140636,CLASSIC,MATCHED_GAME
False,15,1,18,Kayn,12,0,False,False,False,False,22269,22325,JUNGLE,0,0,7,11,0,154,0,408181,SummonerFlash,SummonerSmite,sheleg,58,453400,58499,187,45218,1,27,0,EUW1_6278551224,2651,1676395426412,1676395489070,1676398140636,CLASSIC,MATCHED_GAME
False,17,0,18,Vex,6,0,False,False,False,False,23078,19400,MIDDLE,0,0,7,19,303500,0,0,18984,SummonerDot,SummonerFlash,Justrun2000,50,329133,7770,298,6648,1,19,0,EUW1_6278551224,2651,1676395426412,1676395489070,1676398140636,CLASSIC,MATCHED_GAME
False,19,0,18,Jhin,14,1,False,False,False,False,20499,20830,BOTTOM,0,0,7,21,33572,25,0,268787,SummonerFlash,SummonerHeal,wxlfk,40,305426,14373,215,3066,2,21,0,EUW1_6278551224,2651,1676395426412,1676395489070,1676398140636,CLASSIC,MATCHED_GAME
False,28,0,18,Lux,14,0,False,False,False,False,12765,12200,UTILITY,0,0,7,3,94722,0,0,4313,SummonerFlash,SummonerDot,p0yrat20eFe,51,106119,2296,60,7083,2,71,0,EUW1_6278551224,2651,1676395426412,1676395489070,1676398140636,CLASSIC,MATCHED_GAME
False,13,1,17,Quinn,11,0,False,True,False,False,17440,17400,TOP,0,0,1,10,381,17,0,165240,SummonerFlash,SummonerHaste,Kim Jong Gandih,36,189100,9874,183,23479,1,17,0,EUW1_6275669128,2200,1676211739192,1676211781245,1676213981866,CLASSIC,MATCHED_GAME
False,17,0,15,Sejuani,8,2,True,False,False,False,13050,13300,JUNGLE,0,0,1,7,51143,122,0,99725,SummonerSmite,SummonerFlash,Amico Mio,57,203484,13695,34,52616,1,34,0,EUW1_6275669128,2200,1676211739192,1676211781245,1676213981866,CLASSIC,MATCHED_GAME
False,9,0,17,Lux,7,0,False,False,False,False,15301,13675,MIDDLE,0,0,1,12,158422,4,0,11543,SummonerBarrier,SummonerFlash,Masikantra,82,171932,1562,198,1967,2,31,0,EUW1_6275669128,2200,1676211739192,1676211781245,1676213981866,CLASSIC,MATCHED_GAME
False,11,0,16,Varus,12,1,False,False,False,False,13333,14190,BOTTOM,0,0,1,6,28136,20,0,139029,SummonerFlash,SummonerHeal,Xenon698,28,181007,5753,201,13842,1,27,0,EUW1_6275669128,2200,1676211739192,1676211781245,1676213981866,CLASSIC,MATCHED_GAME
False,14,0,14,Amumu,12,0,False,False,False,False,9686,9150,UTILITY,0,0,1,4,32588,0,0,6730,SummonerFlash,SummonerDot,DerKameltreibaer,63,50299,1441,38,10979,0,52,0,EUW1_6275669128,2200,1676211739192,1676211781245,1676213981866,CLASSIC,MATCHED_GAME
True,10,0,18,Kled,9,0,False,False,False,False,14397,13000,TOP,0,1,0,5,125,4,0,165435,SummonerFlash,SummonerDot,THE 54 ZATOY,9,169494,11572,201,3933,7,10,0,EUW1_6275669128,2200,1676211739192,1676211781245,1676213981866,CLASSIC,MATCHED_GAME
True,20,0,18,Volibear,4,2,False,False,False,False,16849,16075,JUNGLE,0,0,0,14,67952,126,0,105113,SummonerFlash,SummonerSmite,Vesgo,59,218611,29215,37,45545,4,14,0,EUW1_6275669128,2200,1676211739192,1676211781245,1676213981866,CLASSIC,MATCHED_GAME
True,20,0,17,Syndra,6,0,False,False,False,False,14226,13525,MIDDLE,0,0,0,9,126480,9,0,13378,SummonerDot,SummonerFlash,PurpleJack,48,153170,5383,158,13312,3,27,0,EUW1_6275669128,2200,1676211739192,1676211781245,1676213981866,CLASSIC,MATCHED_GAME
True,15,1,17,Jhin,6,1,False,False,False,False,19104,18780,BOTTOM,1,1,0,19,20294,8,0,195402,SummonerHeal,SummonerFlash,Nìcolas,38,215840,8822,189,144,3,11,0,EUW1_6275669128,2200,1676211739192,1676211781245,1676213981866,CLASSIC,MATCHED_GAME
True,19,0,15,Swain,14,0,False,False,False,False,10981,9750,UTILITY,0,1,0,3,44126,4,0,5884,SummonerDot,SummonerFlash,360 noscope ward,59,52037,11251,38,2027,4,118,0,EUW1_6275669128,2200,1676211739192,1676211781245,1676213981866,CLASSIC,MATCHED_GAME
True,8,0,18,Olaf,5,0,False,False,False,False,16508,14550,TOP,1,1,1,12,0,8,0,198927,SummonerFlash,SummonerHaste,GODSTAFFINISH,23,222911,12680,248,23984,3,36,0,EUW1_6275619707,1867,1676209543256,1676209617033,1676211484166,CLASSIC,MATCHED_GAME
True,9,0,15,Mordekaiser,8,2,False,False,False,False,10257,9955,JUNGLE,0,0,1,4,97900,100,0,24236,SummonerHaste,SummonerSmite,xVETTx,6,160997,12781,40,38858,0,26,0,EUW1_6275619707,1867,1676209543256,1676209617033,1676211484166,CLASSIC,MATCHED_GAME
True,6,1,17,Gangplank,3,0,False,False,False,False,20054,17275,MIDDLE,0,1,1,19,3689,24,0,266038,SummonerFlash,SummonerDot,xkrules974,16,297398,10974,194,27669,5,19,0,EUW1_6275619707,1867,1676209543256,1676209617033,1676211484166,CLASSIC,MATCHED_GAME
True,14,0,16,KogMaw,3,1,False,True,False,False,13823,12575,BOTTOM,0,0,1,7,36245,32,0,126857,SummonerHaste,SummonerFlash,jimmy inferno,8,167702,4832,176,4599,1,32,0,EUW1_6275619707,1867,1676209543256,1676209617033,1676211484166,CLASSIC,MATCHED_GAME
True,22,0,14,Lux,5,0,False,False,False,False,9943,9875,UTILITY,0,0,1,4,47601,0,0,4537,SummonerFlash,SummonerExhaust,Ekhα,67,52138,743,38,0,0,71,0,EUW1_6275619707,1867,1676209543256,1676209617033,1676211484166,CLASSIC,MATCHED_GAME
False,3,0,16,Sion,8,0,True,False,False,False,13627,12450,TOP,1,1,1,4,20224,0,0,150587,SummonerFlash,SummonerTeleport,Kim Jong Gandih,25,170995,9461,226,183,4,18,0,EUW1_6275619707,1867,1676209543256,1676209617033,1676211484166,CLASSIC,MATCHED_GAME
False,6,0,16,Lillia,7,1,False,False,False,False,17572,16950,JUNGLE,0,0,1,13,152734,132,0,19077,SummonerSmite,SummonerFlash,Amico Mio,32,272397,20536,90,100583,0,28,0,EUW1_6275619707,1867,1676209543256,1676209617033,1676211484166,CLASSIC,MATCHED_GAME
False,8,0,13,Vladimir,9,0,False,False,False,False,9060,9310,MIDDLE,0,0,1,1,70131,4,0,16288,SummonerHaste,SummonerFlash,sqcjkb,1,88309,15724,134,1889,1,19,0,EUW1_6275619707,1867,1676209543256,1676209617033,1676211484166,CLASSIC,MATCHED_GAME
False,9,0,14,Caitlyn,11,0,False,False,False,False,11062,10825,BOTTOM,0,0,1,1,4529,8,0,139767,SummonerFlash,SummonerExhaust,Frankiey,11,154513,4302,210,10216,2,33,0,EUW1_6275619707,1867,1676209543256,1676209617033,1676211484166,CLASSIC,MATCHED_GAME
False,9,0,13,Nautilus,11,0,False,False,False,False,9349,8550,UTILITY,0,0,1,5,13524,0,0,11638,SummonerDot,SummonerFlash,Unpeudesucresvp,47,32332,64,44,7169,0,45,0,EUW1_6275619707,1867,1676209543256,1676209617033,1676211484166,CLASSIC,MATCHED_GAME
False,7,0,16,Sion,8,0,False,False,False,False,11869,11700,TOP,0,0,1,4,53580,12,0,98692,SummonerTeleport,SummonerFlash,yyngwe,44,159565,5483,181,7292,2,32,0,EUW1_6271579800,1807,1675967879724,1675967942840,1675969750691,CLASSIC,MATCHED_GAME
False,8,0,14,Kayn,11,2,False,True,False,False,13187,11800,JUNGLE,0,0,1,8,4098,122,0,147690,SummonerFlash,SummonerSmite,Yondaime Shinoku,21,179933,11644,32,28145,2,24,0,EUW1_6271579800,1807,1675967879724,1675967942840,1675969750691,CLASSIC,MATCHED_GAME
False,8,0,15,Malzahar,9,0,False,False,False,False,11936,11575,MIDDLE,0,0,1,5,118816,7,0,6577,SummonerFlash,SummonerTeleport,Jagan In TRAKTOR,37,134288,539,185,8895,2,28,0,EUW1_6271579800,1807,1675967879724,1675967942840,1675969750691,CLASSIC,MATCHED_GAME
False,5,0,13,Tristana,10,0,False,False,False,False,11385,11500,BOTTOM,0,0,1,6,18041,16,0,98142,SummonerExhaust,SummonerFlash,Amico Mio,4,116761,2356,145,578,0,26,0,EUW1_6271579800,1807,1675967879724,1675967942840,1675969750691,CLASSIC,MATCHED_GAME
False,10,0,13,Karma,9,0,False,False,False,False,9105,8185,UTILITY,0,0,1,5,33707,0,0,5131,SummonerFlash,SummonerDot,Kim Jong Gandih,33,44614,2842,32,5775,0,50,0,EUW1_6271579800,1807,1675967879724,1675967942840,1675969750691,CLASSIC,MATCHED_GAME
True,11,1,16,Camille,6,0,False,False,False,False,11483,10200,TOP,0,1,0,8,1968,11,0,98340,SummonerTeleport,SummonerFlash,Aether1on,28,141830,9955,143,41521,2,12,0,EUW1_6271579800,1807,1675967879724,1675967942840,1675969750691,CLASSIC,MATCHED_GAME
True,15,0,16,MasterYi,8,1,False,False,False,False,14807,13130,JUNGLE,0,1,0,12,164,126,0,160249,SummonerFlash,SummonerSmite,x9 Brisïngr,11,232362,10104,41,71948,3,15,0,EUW1_6271579800,1807,1675967879724,1675967942840,1675969750691,CLASSIC,MATCHED_GAME
True,11,0,16,Akshan,5,1,False,False,False,False,13990,13100,MIDDLE,0,0,0,15,10131,4,0,123017,SummonerFlash,SummonerDot,Straush,7,148440,3400,145,15291,1,31,0,EUW1_6271579800,1807,1675967879724,1675967942840,1675969750691,CLASSIC,MATCHED_GAME
True,18,1,16,Xayah,3,0,True,False,False,False,15908,14825,BOTTOM,1,1,0,11,1022,21,0,205070,SummonerFlash,SummonerHeal,Seiryű,25,213209,3947,216,7116,5,33,0,EUW1_6271579800,1807,1675967879724,1675967942840,1675969750691,CLASSIC,MATCHED_GAME
True,28,0,15,Rakan,7,0,False,False,False,False,9663,8250,UTILITY,0,0,0,1,15982,2,0,3334,SummonerFlash,SummonerDot,25th Bααm,41,20050,8328,12,733,5,63,0,EUW1_6271579800,1807,1675967879724,1675967942840,1675969750691,CLASSIC,MATCHED_GAME
True,12,0,17,Camille,8,0,False,False,False,False,13310,12175,TOP,0,1,0,6,1748,16,0,142121,SummonerFlash,SummonerTeleport,KlÖ,22,177892,7134,206,34022,4,22,11,EUW1_6268614087,2119,1675790687236,1675790755492,1675792874624,CLASSIC,MATCHED_GAME
True,15,0,17,Sylas,7,2,False,False,False,False,14938,12175,JUNGLE,0,1,0,12,170123,139,0,7755,SummonerFlash,SummonerSmite,pasxas21,31,231497,6793,35,53618,1,28,2,EUW1_6268614087,2119,1675790687236,1675790755492,1675792874624,CLASSIC,MATCHED_GAME
True,9,0,18,Kassadin,3,0,False,False,False,False,16565,15900,MIDDLE,0,1,0,16,164080,20,0,26191,SummonerFlash,SummonerDot,21 Yakyube,22,191204,11804,210,932,4,19,12,EUW1_6268614087,2119,1675790687236,1675790755492,1675792874624,CLASSIC,MATCHED_GAME
True,10,0,16,Sivir,8,1,False,False,False,False,15898,14425,BOTTOM,1,2,0,11,864,28,0,254233,SummonerExhaust,SummonerFlash,Amico Mio,3,268434,2560,226,13336,4,24,6,EUW1_6268614087,2119,1675790687236,1675790755492,1675792874624,CLASSIC,MATCHED_GAME
True,25,0,16,Karma,5,0,False,True,False,False,11671,9600,UTILITY,1,2,0,4,52273,0,0,8079,SummonerFlash,SummonerDot,Kim Jong Gandih,45,64182,10915,43,3829,4,65,21,EUW1_6268614087,2119,1675790687236,1675790755492,1675792874624,CLASSIC,MATCHED_GAME
False,9,0,17,Kled,10,0,False,False,False,False,13558,13135,TOP,0,0,2,8,0,4,0,130800,SummonerDot,SummonerFlash,Myr954,11,138368,12664,159,7567,1,25,14,EUW1_6268614087,2119,1675790687236,1675790755492,1675792874624,CLASSIC,MATCHED_GAME
False,9,2,17,Shen,6,1,False,False,False,False,15603,15150,JUNGLE,0,0,2,13,41579,96,0,70490,SummonerFlash,SummonerSmite,Stuck Duck,53,152510,5245,31,40440,1,32,7,EUW1_6268614087,2119,1675790687236,1675790755492,1675792874624,CLASSIC,MATCHED_GAME
False,15,0,18,Anivia,8,0,False,False,False,False,11976,11510,MIDDLE,0,0,2,0,188283,8,0,15623,SummonerFlash,SummonerTeleport,Ka0w,61,205459,7262,235,1552,1,13,6,EUW1_6268614087,2119,1675790687236,1675790755492,1675792874624,CLASSIC,MATCHED_GAME
False,8,0,16,Caitlyn,13,0,True,False,False,False,14038,13675,BOTTOM,0,0,2,6,3283,8,0,154400,SummonerFlash,SummonerHeal,virror99,25,167812,2691,209,10128,2,14,9,EUW1_6268614087,2119,1675790687236,1675790755492,1675792874624,CLASSIC,MATCHED_GAME
False,14,0,15,Lux,12,0,False,False,False,False,10260,9760,UTILITY,0,0,2,4,57688,0,0,6252,SummonerFlash,SummonerDot,PDAK Floistgoil,52,65310,555,31,1369,0,84,40,EUW1_6268614087,2119,1675790687236,1675790755492,1675792874624,CLASSIC,MATCHED_GAME
False,5,0,13,Sion,8,0,False,False,False,False,7539,7500,TOP,0,0,1,2,11521,0,0,84852,SummonerFlash,SummonerTeleport,dragon D soupap,36,96836,36,149,463,1,6,5,EUW1_6264238233,1456,1675530417465,1675530471845,1675531928218,CLASSIC,MATCHED_GAME
False,5,0,13,Kayn,9,0,False,False,False,False,9572,8750,JUNGLE,0,0,1,7,0,92,0,99204,SummonerFlash,SummonerSmite,JNavasa,15,122312,5449,23,23107,0,18,3,EUW1_6264238233,1456,1675530417465,1675530471845,1675531928218,CLASSIC,MATCHED_GAME
False,3,0,13,Katarina,9,0,False,False,False,False,9109,8610,MIDDLE,0,0,1,8,64414,0,0,8204,SummonerFlash,SummonerDot,Le PIN8,2,73371,2142,114,752,0,16,6,EUW1_6264238233,1456,1675530417465,1675530471845,1675531928218,CLASSIC,MATCHED_GAME
False,8,0,12,Vayne,9,1,False,False,False,False,9846,9650,BOTTOM,0,0,1,7,0,8,0,45939,SummonerExhaust,SummonerFlash,Amico Mio,11,60224,1690,70,14285,0,17,6,EUW1_6264238233,1456,1675530417465,1675530471845,1675531928218,CLASSIC,MATCHED_GAME
